__typename,dateString,countryCode,countryName,sectorCode,sectorName,value
HiringLabSectoralPosting,2024-09-07,US,United States,arts,Arts & Entertainment,91.02
HiringLabSectoralPosting,2024-09-07,US,United States,finance,Banking & Finance,94.21
HiringLabSectoralPosting,2024-09-07,US,United States,legal,Legal,126.28
HiringLabSectoralPosting,2024-09-07,US,United States,management,Management,109.02
HiringLabSectoralPosting,2024-09-07,US,United States,mednurse,Nursing,122.79
HiringLabSectoralPosting,2024-09-07,US,United States,techsoftware,Software Development,68.99
HiringLabSectoralPosting,2024-09-08,US,United States,arts,Arts & Entertainment,91.25
HiringLabSectoralPosting,2024-09-08,US,United States,finance,Banking & Finance,94.19
HiringLabSectoralPosting,2024-09-08,US,United States,legal,Legal,126.39
HiringLabSectoralPosting,2024-09-08,US,United States,management,Management,108.97
HiringLabSectoralPosting,2024-09-08,US,United States,mednurse,Nursing,122.87
HiringLabSectoralPosting,2024-09-08,US,United States,techsoftware,Software Development,69.04
HiringLabSectoralPosting,2024-09-09,US,United States,arts,Arts & Entertainment,91.4
HiringLabSectoralPosting,2024-09-09,US,United States,finance,Banking & Finance,94.22
HiringLabSectoralPosting,2024-09-09,US,United States,legal,Legal,126.45
HiringLabSectoralPosting,2024-09-09,US,United States,management,Management,108.93
HiringLabSectoralPosting,2024-09-09,US,United States,mednurse,Nursing,122.92
HiringLabSectoralPosting,2024-09-09,US,United States,techsoftware,Software Development,69.09
HiringLabSectoralPosting,2024-09-10,US,United States,arts,Arts & Entertainment,91.62
HiringLabSectoralPosting,2024-09-10,US,United States,finance,Banking & Finance,94.38
HiringLabSectoralPosting,2024-09-10,US,United States,legal,Legal,126.52
HiringLabSectoralPosting,2024-09-10,US,United States,management,Management,108.99
HiringLabSectoralPosting,2024-09-10,US,United States,mednurse,Nursing,123.08
HiringLabSectoralPosting,2024-09-10,US,United States,techsoftware,Software Development,69.24
HiringLabSectoralPosting,2024-09-11,US,United States,arts,Arts & Entertainment,91.85
HiringLabSectoralPosting,2024-09-11,US,United States,finance,Banking & Finance,94.25
HiringLabSectoralPosting,2024-09-11,US,United States,legal,Legal,126.58
HiringLabSectoralPosting,2024-09-11,US,United States,management,Management,109.05
HiringLabSectoralPosting,2024-09-11,US,United States,mednurse,Nursing,123.31
HiringLabSectoralPosting,2024-09-11,US,United States,techsoftware,Software Development,69.31
HiringLabSectoralPosting,2024-09-12,US,United States,arts,Arts & Entertainment,92.1
HiringLabSectoralPosting,2024-09-12,US,United States,finance,Banking & Finance,94.32
HiringLabSectoralPosting,2024-09-12,US,United States,legal,Legal,126.65
HiringLabSectoralPosting,2024-09-12,US,United States,management,Management,109.14
HiringLabSectoralPosting,2024-09-12,US,United States,mednurse,Nursing,123.46
HiringLabSectoralPosting,2024-09-12,US,United States,techsoftware,Software Development,69.37
HiringLabSectoralPosting,2024-09-13,US,United States,arts,Arts & Entertainment,92.14
HiringLabSectoralPosting,2024-09-13,US,United States,finance,Banking & Finance,94.32
HiringLabSectoralPosting,2024-09-13,US,United States,legal,Legal,126.65
HiringLabSectoralPosting,2024-09-13,US,United States,management,Management,109.3
HiringLabSectoralPosting,2024-09-13,US,United States,mednurse,Nursing,123.56
HiringLabSectoralPosting,2024-09-13,US,United States,techsoftware,Software Development,69.43
HiringLabSectoralPosting,2024-09-14,US,United States,arts,Arts & Entertainment,92.52
HiringLabSectoralPosting,2024-09-14,US,United States,finance,Banking & Finance,94.17
HiringLabSectoralPosting,2024-09-14,US,United States,legal,Legal,126.7
HiringLabSectoralPosting,2024-09-14,US,United States,management,Management,109.21
HiringLabSectoralPosting,2024-09-14,US,United States,mednurse,Nursing,123.64
HiringLabSectoralPosting,2024-09-14,US,United States,techsoftware,Software Development,69.42
HiringLabSectoralPosting,2024-09-15,US,United States,arts,Arts & Entertainment,92.89
HiringLabSectoralPosting,2024-09-15,US,United States,finance,Banking & Finance,94.08
HiringLabSectoralPosting,2024-09-15,US,United States,legal,Legal,126.68
HiringLabSectoralPosting,2024-09-15,US,United States,management,Management,109.21
HiringLabSectoralPosting,2024-09-15,US,United States,mednurse,Nursing,123.68
HiringLabSectoralPosting,2024-09-15,US,United States,techsoftware,Software Development,69.39
HiringLabSectoralPosting,2024-09-16,US,United States,arts,Arts & Entertainment,93.24
HiringLabSectoralPosting,2024-09-16,US,United States,finance,Banking & Finance,94.03
HiringLabSectoralPosting,2024-09-16,US,United States,legal,Legal,126.63
HiringLabSectoralPosting,2024-09-16,US,United States,management,Management,109.28
HiringLabSectoralPosting,2024-09-16,US,United States,mednurse,Nursing,123.74
HiringLabSectoralPosting,2024-09-16,US,United States,techsoftware,Software Development,69.38
HiringLabSectoralPosting,2024-09-17,US,United States,arts,Arts & Entertainment,93.38
HiringLabSectoralPosting,2024-09-17,US,United States,finance,Banking & Finance,94
HiringLabSectoralPosting,2024-09-17,US,United States,legal,Legal,126.79
HiringLabSectoralPosting,2024-09-17,US,United States,management,Management,109.36
HiringLabSectoralPosting,2024-09-17,US,United States,mednurse,Nursing,123.78
HiringLabSectoralPosting,2024-09-17,US,United States,techsoftware,Software Development,69.38
HiringLabSectoralPosting,2024-09-18,US,United States,arts,Arts & Entertainment,93.41
HiringLabSectoralPosting,2024-09-18,US,United States,finance,Banking & Finance,94.1
HiringLabSectoralPosting,2024-09-18,US,United States,legal,Legal,126.98
HiringLabSectoralPosting,2024-09-18,US,United States,management,Management,109.51
HiringLabSectoralPosting,2024-09-18,US,United States,mednurse,Nursing,123.83
HiringLabSectoralPosting,2024-09-18,US,United States,techsoftware,Software Development,69.37
HiringLabSectoralPosting,2024-09-19,US,United States,arts,Arts & Entertainment,93.34
HiringLabSectoralPosting,2024-09-19,US,United States,finance,Banking & Finance,94.18
HiringLabSectoralPosting,2024-09-19,US,United States,legal,Legal,127.13
HiringLabSectoralPosting,2024-09-19,US,United States,management,Management,109.62
HiringLabSectoralPosting,2024-09-19,US,United States,mednurse,Nursing,123.88
HiringLabSectoralPosting,2024-09-19,US,United States,techsoftware,Software Development,69.4
HiringLabSectoralPosting,2024-09-20,US,United States,arts,Arts & Entertainment,93.3
HiringLabSectoralPosting,2024-09-20,US,United States,finance,Banking & Finance,94.28
HiringLabSectoralPosting,2024-09-20,US,United States,legal,Legal,127.27
HiringLabSectoralPosting,2024-09-20,US,United States,management,Management,109.77
HiringLabSectoralPosting,2024-09-20,US,United States,mednurse,Nursing,123.94
HiringLabSectoralPosting,2024-09-20,US,United States,techsoftware,Software Development,69.46
HiringLabSectoralPosting,2024-09-21,US,United States,arts,Arts & Entertainment,93.1
HiringLabSectoralPosting,2024-09-21,US,United States,finance,Banking & Finance,94.36
HiringLabSectoralPosting,2024-09-21,US,United States,legal,Legal,127.26
HiringLabSectoralPosting,2024-09-21,US,United States,management,Management,109.94
HiringLabSectoralPosting,2024-09-21,US,United States,mednurse,Nursing,123.97
HiringLabSectoralPosting,2024-09-21,US,United States,techsoftware,Software Development,69.43
HiringLabSectoralPosting,2024-09-22,US,United States,arts,Arts & Entertainment,92.91
HiringLabSectoralPosting,2024-09-22,US,United States,finance,Banking & Finance,94.42
HiringLabSectoralPosting,2024-09-22,US,United States,legal,Legal,127.35
HiringLabSectoralPosting,2024-09-22,US,United States,management,Management,110.14
HiringLabSectoralPosting,2024-09-22,US,United States,mednurse,Nursing,124
HiringLabSectoralPosting,2024-09-22,US,United States,techsoftware,Software Development,69.38
HiringLabSectoralPosting,2024-09-23,US,United States,arts,Arts & Entertainment,92.8
HiringLabSectoralPosting,2024-09-23,US,United States,finance,Banking & Finance,94.44
HiringLabSectoralPosting,2024-09-23,US,United States,legal,Legal,127.43
HiringLabSectoralPosting,2024-09-23,US,United States,management,Management,110.26
HiringLabSectoralPosting,2024-09-23,US,United States,mednurse,Nursing,124.06
HiringLabSectoralPosting,2024-09-23,US,United States,techsoftware,Software Development,69.31
HiringLabSectoralPosting,2024-09-24,US,United States,arts,Arts & Entertainment,92.7
HiringLabSectoralPosting,2024-09-24,US,United States,finance,Banking & Finance,94.39
HiringLabSectoralPosting,2024-09-24,US,United States,legal,Legal,127.4
HiringLabSectoralPosting,2024-09-24,US,United States,management,Management,110.29
HiringLabSectoralPosting,2024-09-24,US,United States,mednurse,Nursing,124
HiringLabSectoralPosting,2024-09-24,US,United States,techsoftware,Software Development,69.21
HiringLabSectoralPosting,2024-09-25,US,United States,arts,Arts & Entertainment,92.57
HiringLabSectoralPosting,2024-09-25,US,United States,finance,Banking & Finance,94.26
HiringLabSectoralPosting,2024-09-25,US,United States,legal,Legal,127.26
HiringLabSectoralPosting,2024-09-25,US,United States,management,Management,110.25
HiringLabSectoralPosting,2024-09-25,US,United States,mednurse,Nursing,123.91
HiringLabSectoralPosting,2024-09-25,US,United States,techsoftware,Software Development,69.15
HiringLabSectoralPosting,2024-09-26,US,United States,arts,Arts & Entertainment,92.46
HiringLabSectoralPosting,2024-09-26,US,United States,finance,Banking & Finance,94.08
HiringLabSectoralPosting,2024-09-26,US,United States,legal,Legal,127.23
HiringLabSectoralPosting,2024-09-26,US,United States,management,Management,110.22
HiringLabSectoralPosting,2024-09-26,US,United States,mednurse,Nursing,123.9
HiringLabSectoralPosting,2024-09-26,US,United States,techsoftware,Software Development,69.03
HiringLabSectoralPosting,2024-09-27,US,United States,arts,Arts & Entertainment,92.04
HiringLabSectoralPosting,2024-09-27,US,United States,finance,Banking & Finance,93.94
HiringLabSectoralPosting,2024-09-27,US,United States,legal,Legal,127.16
HiringLabSectoralPosting,2024-09-27,US,United States,management,Management,110.15
HiringLabSectoralPosting,2024-09-27,US,United States,mednurse,Nursing,123.87
HiringLabSectoralPosting,2024-09-27,US,United States,techsoftware,Software Development,68.77
HiringLabSectoralPosting,2024-09-28,US,United States,arts,Arts & Entertainment,91.6
HiringLabSectoralPosting,2024-09-28,US,United States,finance,Banking & Finance,93.62
HiringLabSectoralPosting,2024-09-28,US,United States,legal,Legal,127.11
HiringLabSectoralPosting,2024-09-28,US,United States,management,Management,110.11
HiringLabSectoralPosting,2024-09-28,US,United States,mednurse,Nursing,123.82
HiringLabSectoralPosting,2024-09-28,US,United States,techsoftware,Software Development,68.57
HiringLabSectoralPosting,2024-09-29,US,United States,arts,Arts & Entertainment,91.34
HiringLabSectoralPosting,2024-09-29,US,United States,finance,Banking & Finance,93.46
HiringLabSectoralPosting,2024-09-29,US,United States,legal,Legal,127.17
HiringLabSectoralPosting,2024-09-29,US,United States,management,Management,110.11
HiringLabSectoralPosting,2024-09-29,US,United States,mednurse,Nursing,123.89
HiringLabSectoralPosting,2024-09-29,US,United States,techsoftware,Software Development,68.45
HiringLabSectoralPosting,2024-09-30,US,United States,arts,Arts & Entertainment,91.06
HiringLabSectoralPosting,2024-09-30,US,United States,finance,Banking & Finance,93.37
HiringLabSectoralPosting,2024-09-30,US,United States,legal,Legal,127.32
HiringLabSectoralPosting,2024-09-30,US,United States,management,Management,110.16
HiringLabSectoralPosting,2024-09-30,US,United States,mednurse,Nursing,123.93
HiringLabSectoralPosting,2024-09-30,US,United States,techsoftware,Software Development,68.44
HiringLabSectoralPosting,2024-10-01,US,United States,arts,Arts & Entertainment,90.99
HiringLabSectoralPosting,2024-10-01,US,United States,finance,Banking & Finance,93.21
HiringLabSectoralPosting,2024-10-01,US,United States,legal,Legal,127.26
HiringLabSectoralPosting,2024-10-01,US,United States,management,Management,110.2
HiringLabSectoralPosting,2024-10-01,US,United States,mednurse,Nursing,123.85
HiringLabSectoralPosting,2024-10-01,US,United States,techsoftware,Software Development,68.35
HiringLabSectoralPosting,2024-10-02,US,United States,arts,Arts & Entertainment,90.88
HiringLabSectoralPosting,2024-10-02,US,United States,finance,Banking & Finance,93.03
HiringLabSectoralPosting,2024-10-02,US,United States,legal,Legal,127.16
HiringLabSectoralPosting,2024-10-02,US,United States,management,Management,110.23
HiringLabSectoralPosting,2024-10-02,US,United States,mednurse,Nursing,123.74
HiringLabSectoralPosting,2024-10-02,US,United States,techsoftware,Software Development,68.21
HiringLabSectoralPosting,2024-10-03,US,United States,arts,Arts & Entertainment,90.88
HiringLabSectoralPosting,2024-10-03,US,United States,finance,Banking & Finance,92.86
HiringLabSectoralPosting,2024-10-03,US,United States,legal,Legal,127.09
HiringLabSectoralPosting,2024-10-03,US,United States,management,Management,110.16
HiringLabSectoralPosting,2024-10-03,US,United States,mednurse,Nursing,123.61
HiringLabSectoralPosting,2024-10-03,US,United States,techsoftware,Software Development,68.07
HiringLabSectoralPosting,2024-10-04,US,United States,arts,Arts & Entertainment,90.96
HiringLabSectoralPosting,2024-10-04,US,United States,finance,Banking & Finance,92.71
HiringLabSectoralPosting,2024-10-04,US,United States,legal,Legal,127.17
HiringLabSectoralPosting,2024-10-04,US,United States,management,Management,110.19
HiringLabSectoralPosting,2024-10-04,US,United States,mednurse,Nursing,123.54
HiringLabSectoralPosting,2024-10-04,US,United States,techsoftware,Software Development,68.19
HiringLabSectoralPosting,2024-10-05,US,United States,arts,Arts & Entertainment,91.08
HiringLabSectoralPosting,2024-10-05,US,United States,finance,Banking & Finance,92.7
HiringLabSectoralPosting,2024-10-05,US,United States,legal,Legal,127.3
HiringLabSectoralPosting,2024-10-05,US,United States,management,Management,110.24
HiringLabSectoralPosting,2024-10-05,US,United States,mednurse,Nursing,123.48
HiringLabSectoralPosting,2024-10-05,US,United States,techsoftware,Software Development,68.34
HiringLabSectoralPosting,2024-10-06,US,United States,arts,Arts & Entertainment,91.03
HiringLabSectoralPosting,2024-10-06,US,United States,finance,Banking & Finance,92.51
HiringLabSectoralPosting,2024-10-06,US,United States,legal,Legal,127.23
HiringLabSectoralPosting,2024-10-06,US,United States,management,Management,110.2
HiringLabSectoralPosting,2024-10-06,US,United States,mednurse,Nursing,123.3
HiringLabSectoralPosting,2024-10-06,US,United States,techsoftware,Software Development,68.41
HiringLabSectoralPosting,2024-10-07,US,United States,arts,Arts & Entertainment,90.81
HiringLabSectoralPosting,2024-10-07,US,United States,finance,Banking & Finance,92.22
HiringLabSectoralPosting,2024-10-07,US,United States,legal,Legal,127.12
HiringLabSectoralPosting,2024-10-07,US,United States,management,Management,110.19
HiringLabSectoralPosting,2024-10-07,US,United States,mednurse,Nursing,123.12
HiringLabSectoralPosting,2024-10-07,US,United States,techsoftware,Software Development,68.42
HiringLabSectoralPosting,2024-10-08,US,United States,arts,Arts & Entertainment,90.82
HiringLabSectoralPosting,2024-10-08,US,United States,finance,Banking & Finance,92.03
HiringLabSectoralPosting,2024-10-08,US,United States,legal,Legal,127.12
HiringLabSectoralPosting,2024-10-08,US,United States,management,Management,110.16
HiringLabSectoralPosting,2024-10-08,US,United States,mednurse,Nursing,123.09
HiringLabSectoralPosting,2024-10-08,US,United States,techsoftware,Software Development,68.51
HiringLabSectoralPosting,2024-10-09,US,United States,arts,Arts & Entertainment,91.01
HiringLabSectoralPosting,2024-10-09,US,United States,finance,Banking & Finance,92.03
HiringLabSectoralPosting,2024-10-09,US,United States,legal,Legal,127.28
HiringLabSectoralPosting,2024-10-09,US,United States,management,Management,110.06
HiringLabSectoralPosting,2024-10-09,US,United States,mednurse,Nursing,123.09
HiringLabSectoralPosting,2024-10-09,US,United States,techsoftware,Software Development,68.62
HiringLabSectoralPosting,2024-10-10,US,United States,arts,Arts & Entertainment,91.05
HiringLabSectoralPosting,2024-10-10,US,United States,finance,Banking & Finance,92.01
HiringLabSectoralPosting,2024-10-10,US,United States,legal,Legal,127.19
HiringLabSectoralPosting,2024-10-10,US,United States,management,Management,110
HiringLabSectoralPosting,2024-10-10,US,United States,mednurse,Nursing,123.02
HiringLabSectoralPosting,2024-10-10,US,United States,techsoftware,Software Development,68.6
HiringLabSectoralPosting,2024-10-11,US,United States,arts,Arts & Entertainment,90.95
HiringLabSectoralPosting,2024-10-11,US,United States,finance,Banking & Finance,91.84
HiringLabSectoralPosting,2024-10-11,US,United States,legal,Legal,127.07
HiringLabSectoralPosting,2024-10-11,US,United States,management,Management,109.4
HiringLabSectoralPosting,2024-10-11,US,United States,mednurse,Nursing,122.83
HiringLabSectoralPosting,2024-10-11,US,United States,techsoftware,Software Development,68.41
HiringLabSectoralPosting,2024-10-12,US,United States,arts,Arts & Entertainment,90.91
HiringLabSectoralPosting,2024-10-12,US,United States,finance,Banking & Finance,91.81
HiringLabSectoralPosting,2024-10-12,US,United States,legal,Legal,126.92
HiringLabSectoralPosting,2024-10-12,US,United States,management,Management,109.32
HiringLabSectoralPosting,2024-10-12,US,United States,mednurse,Nursing,122.66
HiringLabSectoralPosting,2024-10-12,US,United States,techsoftware,Software Development,68.23
HiringLabSectoralPosting,2024-10-13,US,United States,arts,Arts & Entertainment,90.92
HiringLabSectoralPosting,2024-10-13,US,United States,finance,Banking & Finance,91.95
HiringLabSectoralPosting,2024-10-13,US,United States,legal,Legal,126.85
HiringLabSectoralPosting,2024-10-13,US,United States,management,Management,109.29
HiringLabSectoralPosting,2024-10-13,US,United States,mednurse,Nursing,122.47
HiringLabSectoralPosting,2024-10-13,US,United States,techsoftware,Software Development,68.06
HiringLabSectoralPosting,2024-10-14,US,United States,arts,Arts & Entertainment,91.3
HiringLabSectoralPosting,2024-10-14,US,United States,finance,Banking & Finance,91.99
HiringLabSectoralPosting,2024-10-14,US,United States,legal,Legal,126.78
HiringLabSectoralPosting,2024-10-14,US,United States,management,Management,109.14
HiringLabSectoralPosting,2024-10-14,US,United States,mednurse,Nursing,122.32
HiringLabSectoralPosting,2024-10-14,US,United States,techsoftware,Software Development,67.89
HiringLabSectoralPosting,2024-10-15,US,United States,arts,Arts & Entertainment,91.25
HiringLabSectoralPosting,2024-10-15,US,United States,finance,Banking & Finance,91.99
HiringLabSectoralPosting,2024-10-15,US,United States,legal,Legal,126.74
HiringLabSectoralPosting,2024-10-15,US,United States,management,Management,108.98
HiringLabSectoralPosting,2024-10-15,US,United States,mednurse,Nursing,122.16
HiringLabSectoralPosting,2024-10-15,US,United States,techsoftware,Software Development,67.79
HiringLabSectoralPosting,2024-10-16,US,United States,arts,Arts & Entertainment,91.05
HiringLabSectoralPosting,2024-10-16,US,United States,finance,Banking & Finance,91.93
HiringLabSectoralPosting,2024-10-16,US,United States,legal,Legal,126.56
HiringLabSectoralPosting,2024-10-16,US,United States,management,Management,108.93
HiringLabSectoralPosting,2024-10-16,US,United States,mednurse,Nursing,121.89
HiringLabSectoralPosting,2024-10-16,US,United States,techsoftware,Software Development,67.57
HiringLabSectoralPosting,2024-10-17,US,United States,arts,Arts & Entertainment,90.84
HiringLabSectoralPosting,2024-10-17,US,United States,finance,Banking & Finance,91.75
HiringLabSectoralPosting,2024-10-17,US,United States,legal,Legal,126.46
HiringLabSectoralPosting,2024-10-17,US,United States,management,Management,108.92
HiringLabSectoralPosting,2024-10-17,US,United States,mednurse,Nursing,121.71
HiringLabSectoralPosting,2024-10-17,US,United States,techsoftware,Software Development,67.54
HiringLabSectoralPosting,2024-10-18,US,United States,arts,Arts & Entertainment,90.7
HiringLabSectoralPosting,2024-10-18,US,United States,finance,Banking & Finance,91.61
HiringLabSectoralPosting,2024-10-18,US,United States,legal,Legal,126.17
HiringLabSectoralPosting,2024-10-18,US,United States,management,Management,109.26
HiringLabSectoralPosting,2024-10-18,US,United States,mednurse,Nursing,121.45
HiringLabSectoralPosting,2024-10-18,US,United States,techsoftware,Software Development,67.54
HiringLabSectoralPosting,2024-10-19,US,United States,arts,Arts & Entertainment,90.51
HiringLabSectoralPosting,2024-10-19,US,United States,finance,Banking & Finance,91.12
HiringLabSectoralPosting,2024-10-19,US,United States,legal,Legal,125.72
HiringLabSectoralPosting,2024-10-19,US,United States,management,Management,108.99
HiringLabSectoralPosting,2024-10-19,US,United States,mednurse,Nursing,121.12
HiringLabSectoralPosting,2024-10-19,US,United States,techsoftware,Software Development,67.46
HiringLabSectoralPosting,2024-10-20,US,United States,arts,Arts & Entertainment,90.34
HiringLabSectoralPosting,2024-10-20,US,United States,finance,Banking & Finance,90.86
HiringLabSectoralPosting,2024-10-20,US,United States,legal,Legal,125.49
HiringLabSectoralPosting,2024-10-20,US,United States,management,Management,108.8
HiringLabSectoralPosting,2024-10-20,US,United States,mednurse,Nursing,120.95
HiringLabSectoralPosting,2024-10-20,US,United States,techsoftware,Software Development,67.52
HiringLabSectoralPosting,2024-10-21,US,United States,arts,Arts & Entertainment,89.9
HiringLabSectoralPosting,2024-10-21,US,United States,finance,Banking & Finance,90.71
HiringLabSectoralPosting,2024-10-21,US,United States,legal,Legal,125.27
HiringLabSectoralPosting,2024-10-21,US,United States,management,Management,108.58
HiringLabSectoralPosting,2024-10-21,US,United States,mednurse,Nursing,120.74
HiringLabSectoralPosting,2024-10-21,US,United States,techsoftware,Software Development,67.54
HiringLabSectoralPosting,2024-10-22,US,United States,arts,Arts & Entertainment,89.79
HiringLabSectoralPosting,2024-10-22,US,United States,finance,Banking & Finance,90.73
HiringLabSectoralPosting,2024-10-22,US,United States,legal,Legal,125.15
HiringLabSectoralPosting,2024-10-22,US,United States,management,Management,108.48
HiringLabSectoralPosting,2024-10-22,US,United States,mednurse,Nursing,120.62
HiringLabSectoralPosting,2024-10-22,US,United States,techsoftware,Software Development,67.53
HiringLabSectoralPosting,2024-10-23,US,United States,arts,Arts & Entertainment,89.58
HiringLabSectoralPosting,2024-10-23,US,United States,finance,Banking & Finance,90.62
HiringLabSectoralPosting,2024-10-23,US,United States,legal,Legal,125.07
HiringLabSectoralPosting,2024-10-23,US,United States,management,Management,108.35
HiringLabSectoralPosting,2024-10-23,US,United States,mednurse,Nursing,120.53
HiringLabSectoralPosting,2024-10-23,US,United States,techsoftware,Software Development,67.58
HiringLabSectoralPosting,2024-10-24,US,United States,arts,Arts & Entertainment,89.4
HiringLabSectoralPosting,2024-10-24,US,United States,finance,Banking & Finance,90.65
HiringLabSectoralPosting,2024-10-24,US,United States,legal,Legal,124.93
HiringLabSectoralPosting,2024-10-24,US,United States,management,Management,108.12
HiringLabSectoralPosting,2024-10-24,US,United States,mednurse,Nursing,120.22
HiringLabSectoralPosting,2024-10-24,US,United States,techsoftware,Software Development,67.55
HiringLabSectoralPosting,2024-10-25,US,United States,arts,Arts & Entertainment,89.52
HiringLabSectoralPosting,2024-10-25,US,United States,finance,Banking & Finance,90.75
HiringLabSectoralPosting,2024-10-25,US,United States,legal,Legal,125.05
HiringLabSectoralPosting,2024-10-25,US,United States,management,Management,108.02
HiringLabSectoralPosting,2024-10-25,US,United States,mednurse,Nursing,120.08
HiringLabSectoralPosting,2024-10-25,US,United States,techsoftware,Software Development,67.51
HiringLabSectoralPosting,2024-10-26,US,United States,arts,Arts & Entertainment,89.78
HiringLabSectoralPosting,2024-10-26,US,United States,finance,Banking & Finance,91.16
HiringLabSectoralPosting,2024-10-26,US,United States,legal,Legal,125.46
HiringLabSectoralPosting,2024-10-26,US,United States,management,Management,108.13
HiringLabSectoralPosting,2024-10-26,US,United States,mednurse,Nursing,120.06
HiringLabSectoralPosting,2024-10-26,US,United States,techsoftware,Software Development,67.59
HiringLabSectoralPosting,2024-10-27,US,United States,arts,Arts & Entertainment,89.97
HiringLabSectoralPosting,2024-10-27,US,United States,finance,Banking & Finance,91.24
HiringLabSectoralPosting,2024-10-27,US,United States,legal,Legal,125.65
HiringLabSectoralPosting,2024-10-27,US,United States,management,Management,108.15
HiringLabSectoralPosting,2024-10-27,US,United States,mednurse,Nursing,119.9
HiringLabSectoralPosting,2024-10-27,US,United States,techsoftware,Software Development,67.53
HiringLabSectoralPosting,2024-10-28,US,United States,arts,Arts & Entertainment,90.26
HiringLabSectoralPosting,2024-10-28,US,United States,finance,Banking & Finance,91.48
HiringLabSectoralPosting,2024-10-28,US,United States,legal,Legal,125.8
HiringLabSectoralPosting,2024-10-28,US,United States,management,Management,108.24
HiringLabSectoralPosting,2024-10-28,US,United States,mednurse,Nursing,119.76
HiringLabSectoralPosting,2024-10-28,US,United States,techsoftware,Software Development,67.5
HiringLabSectoralPosting,2024-10-29,US,United States,arts,Arts & Entertainment,90.2
HiringLabSectoralPosting,2024-10-29,US,United States,finance,Banking & Finance,91.57
HiringLabSectoralPosting,2024-10-29,US,United States,legal,Legal,125.9
HiringLabSectoralPosting,2024-10-29,US,United States,management,Management,108.29
HiringLabSectoralPosting,2024-10-29,US,United States,mednurse,Nursing,119.55
HiringLabSectoralPosting,2024-10-29,US,United States,techsoftware,Software Development,67.46
HiringLabSectoralPosting,2024-10-30,US,United States,arts,Arts & Entertainment,90.27
HiringLabSectoralPosting,2024-10-30,US,United States,finance,Banking & Finance,91.71
HiringLabSectoralPosting,2024-10-30,US,United States,legal,Legal,125.89
HiringLabSectoralPosting,2024-10-30,US,United States,management,Management,108.29
HiringLabSectoralPosting,2024-10-30,US,United States,mednurse,Nursing,119.25
HiringLabSectoralPosting,2024-10-30,US,United States,techsoftware,Software Development,67.44
HiringLabSectoralPosting,2024-10-31,US,United States,arts,Arts & Entertainment,90.42
HiringLabSectoralPosting,2024-10-31,US,United States,finance,Banking & Finance,91.89
HiringLabSectoralPosting,2024-10-31,US,United States,legal,Legal,126.07
HiringLabSectoralPosting,2024-10-31,US,United States,management,Management,108.46
HiringLabSectoralPosting,2024-10-31,US,United States,mednurse,Nursing,119.27
HiringLabSectoralPosting,2024-10-31,US,United States,techsoftware,Software Development,67.5
HiringLabSectoralPosting,2024-11-01,US,United States,arts,Arts & Entertainment,90.64
HiringLabSectoralPosting,2024-11-01,US,United States,finance,Banking & Finance,92.11
HiringLabSectoralPosting,2024-11-01,US,United States,legal,Legal,126.07
HiringLabSectoralPosting,2024-11-01,US,United States,management,Management,108.54
HiringLabSectoralPosting,2024-11-01,US,United States,mednurse,Nursing,119.12
HiringLabSectoralPosting,2024-11-01,US,United States,techsoftware,Software Development,67.58
HiringLabSectoralPosting,2024-11-02,US,United States,arts,Arts & Entertainment,90.82
HiringLabSectoralPosting,2024-11-02,US,United States,finance,Banking & Finance,92.33
HiringLabSectoralPosting,2024-11-02,US,United States,legal,Legal,125.99
HiringLabSectoralPosting,2024-11-02,US,United States,management,Management,108.61
HiringLabSectoralPosting,2024-11-02,US,United States,mednurse,Nursing,119.01
HiringLabSectoralPosting,2024-11-02,US,United States,techsoftware,Software Development,67.68
HiringLabSectoralPosting,2024-11-03,US,United States,arts,Arts & Entertainment,91.03
HiringLabSectoralPosting,2024-11-03,US,United States,finance,Banking & Finance,92.47
HiringLabSectoralPosting,2024-11-03,US,United States,legal,Legal,125.9
HiringLabSectoralPosting,2024-11-03,US,United States,management,Management,108.66
HiringLabSectoralPosting,2024-11-03,US,United States,mednurse,Nursing,118.9
HiringLabSectoralPosting,2024-11-03,US,United States,techsoftware,Software Development,67.82
HiringLabSectoralPosting,2024-11-04,US,United States,arts,Arts & Entertainment,91.21
HiringLabSectoralPosting,2024-11-04,US,United States,finance,Banking & Finance,92.44
HiringLabSectoralPosting,2024-11-04,US,United States,legal,Legal,125.85
HiringLabSectoralPosting,2024-11-04,US,United States,management,Management,108.72
HiringLabSectoralPosting,2024-11-04,US,United States,mednurse,Nursing,118.74
HiringLabSectoralPosting,2024-11-04,US,United States,techsoftware,Software Development,67.92
HiringLabSectoralPosting,2024-11-05,US,United States,arts,Arts & Entertainment,91.38
HiringLabSectoralPosting,2024-11-05,US,United States,finance,Banking & Finance,92.44
HiringLabSectoralPosting,2024-11-05,US,United States,legal,Legal,125.83
HiringLabSectoralPosting,2024-11-05,US,United States,management,Management,108.75
HiringLabSectoralPosting,2024-11-05,US,United States,mednurse,Nursing,118.64
HiringLabSectoralPosting,2024-11-05,US,United States,techsoftware,Software Development,68
HiringLabSectoralPosting,2024-11-06,US,United States,arts,Arts & Entertainment,91.64
HiringLabSectoralPosting,2024-11-06,US,United States,finance,Banking & Finance,92.43
HiringLabSectoralPosting,2024-11-06,US,United States,legal,Legal,126
